date,open,high,low,close,volume,marketcap,fng,avg_block_size,difficulty,hash_rate,miner_revenue,unique_active_address,search_volume,sp500,gold_price,nlp_compound,nlp_subjectivity,nlp_polarity
7/27/2022,21244.16956,22986.5294,21070.80613,22930.54845,31758955233,4.38E+11,28,1.019873691,2.77E+13,201050967.4,22439607.33,644191,16,4023.610107,1723.3,0.34155,0.4578125,0.2546875
7/26/2022,21361.12187,21361.12187,20776.81608,21239.75438,28624673855,4.06E+11,26,1.159198594,2.77E+13,198155524.3,21346601.63,655695,17,3921.050049,1721.9,0.276814286,0.656587302,0.127063492
7/25/2022,22607.15555,22649.12137,21361.64345,21361.70052,35574561406,4.08E+11,30,1.18882488,2.77E+13,197350729.2,20068081.04,629329,18,3966.840088,1723.2,0.366566667,0.413333333,0.153333333
7/24/2022,22465.50927,22974.00267,22306.84018,22609.16477,23565495303,4.32E+11,30,0.85708128,2.77E+13,192146872.7,22447659.67,531268,15,,,0,0,0
7/23/2022,22706.98343,22977.211,22002.91061,22465.47763,24021799169,4.29E+11,31,0.956607916,2.77E+13,192501653.2,21918540.33,572761,16,,,0.1468,0.1,0.116666667
7/22/2022,23163.75206,23671.92853,22603.4151,22714.97915,31421555646,4.34E+11,33,1.202991985,2.77E+13,195940740.7,19591278.21,650694,18,3961.629883,1731.4,0.2534,0.336607143,0.028571429
7/21/2022,23233.20197,23388.32217,22431.14939,23164.62875,33631012204,4.42E+11,34,1.335751065,2.88E+13,193156789.3,20768206.56,686329,22,3998.949951,1717.3,0.344611111,0.26712963,0.091111111
7/20/2022,23393.19201,24196.81921,23009.94976,23231.73197,42932549127,4.44E+11,31,1.374580651,2.92E+13,189844347.1,19141473.22,642244,22,3959.899902,1703.9,0.177063158,0.468873573,0.168484659
7/19/2022,22467.8501,23666.96225,21683.40638,23389.43285,48765202697,4.47E+11,30,1.401116428,2.92E+13,192535706.4,19972141.11,682638,19,3936.689941,1714.1,0.349275,0.335230655,0.153980655
7/18/2022,20781.9115,22633.03344,20781.9115,22485.68925,39974475562,4.29E+11,20,1.206672099,2.92E+13,190879485.3,18303796.24,611990,20,3830.850098,1713.8,-0.1914,0.476190476,0.239166667
7/17/2022,21195.04121,21600.64012,20778.17988,20779.34454,22927802083,3.97E+11,24,1.107770831,2.92E+13,196883286.9,17327703.1,519659,15,,,0.164,0.344444444,0.322222222
7/16/2022,20834.10413,21514.40333,20518.89878,21190.31567,24302954056,4.05E+11,21,1.024222486,2.92E+13,193984899.9,19644545.7,577967,16,,,0.29585,0.419318182,0.142045455
7/15/2022,20573.1563,21138.24333,20396.99913,20836.32864,25905575359,3.98E+11,15,1.351248127,2.92E+13,195227065.8,18967211.44,661194,18,3863.159912,1707.5,0.335307692,0.313371906,0.073382451
7/14/2022,20211.46596,20789.89367,19689.25874,20569.92006,31158743333,3.93E+11,18,1.51942454,2.92E+13,202061941.9,16308882.03,685931,19,3790.379883,1709.9,0.33626,0.372222222,0.408989899
7/13/2022,19325.97272,20223.05265,18999.95313,20212.0735,33042430345,3.86E+11,15,1.352413173,2.92E+13,205957831.9,13928315.14,597185,19,3801.780029,1739.5,0.214111111,0.430618206,0.117413901
7/12/2022,19970.47502,20043.44541,19308.53062,19323.91486,25810220018,3.69E+11,16,1.204294735,2.92E+13,199475664.4,19253095.53,657668,19,3818.800049,1728.9,0.4216,0.426875,0.220625
7/11/2022,20856.35297,20856.35297,19924.5398,19970.55659,24150249025,3.81E+11,22,1.210307911,2.92E+13,204040060.4,16078738.29,590261,19,3854.429932,1735.9,-0.0073,0.26781746,0.120193001
7/10/2022,21591.0808,21591.0808,20727.12349,20860.44939,28688807249,3.98E+11,24,0.858886314,2.92E+13,204913526.1,20789681.39,523353,17,,,0.19486,0.300446429,0.112051091
7/9/2022,21716.82859,21877.13932,21445.95624,21592.20607,29641127858,4.12E+11,24,1.068876224,2.92E+13,206150660.1,18735674.27,576270,16,,,0.211,0.241994048,0.122386533
7/8/2022,21637.15505,22314.94054,21257.45355,21731.11658,49899834488,4.15E+11,20,1.234133324,2.92E+13,203649440.8,20610085.03,682201,21,3899.379883,1746.7,0.268466667,0.457268519,0.192469136
7/7/2022,20547.81424,21771.81655,20296.10312,21637.58775,25814972520,4.13E+11,18,1.264901146,2.92E+13,207051697.3,20869123.26,691644,20,3902.620117,1744.1,0.387658333,0.489097222,0.168263889
7/6/2022,20194.6195,20595.52961,19823.5112,20548.24587,24598943708,3.92E+11,18,1.383303008,2.96E+13,212091495.2,16778177.28,687966,21,3845.080078,1741.3,0.31151,0.454949269,0.153505366
7/5/2022,20225.35344,20635.46774,19341.23315,20190.11467,26715546990,3.85E+11,19,1.318495703,2.96E+13,217971259.4,15144619.1,616343,23,3831.389893,1768.9,0.31358,0.239848485,0.150454545
7/4/2022,19297.31419,20258.74721,19063.0662,20231.26151,21594638208,3.86E+11,14,1.105456818,2.96E+13,216501318.4,17710446.53,610225,22,,1763.9,0.27279375,0.527918358,0.20847521
7/3/2022,19242.09476,19558.26887,18966.95063,19297.07608,16390821947,3.68E+11,11,0.857652581,2.96E+13,212931461.5,18764021.98,548190,21,,,0.1237625,0.30842803,0.057508117
7/2/2022,19274.83628,19371.74766,19027.08136,19242.25558,18100418740,3.67E+11,14,1.156715312,2.96E+13,215661352.1,16848775.52,614214,21,,,0.180609091,0.488095238,0.232006223
7/1/2022,19820.47047,20632.67126,19073.7084,19269.36669,30767551159,3.68E+11,11,1.26071459,2.96E+13,214611394.2,16732216.52,714094,26,3825.330078,1805.9,0.157033333,0.347565637,0.156069625
6/30/2022,20108.31234,20141.16036,18729.65623,19784.72649,26267239923,3.78E+11,11,1.071478988,2.96E+13,210621554.2,20986948.24,699397,26,3785.379883,1812,0.058981818,0.525405844,0.076244589
6/29/2022,20281.16946,20364.1561,19937.79108,20104.02318,23552740328,3.84E+11,13,1.218980563,2.96E+13,206523355.4,19294230.34,654949,23,3818.830078,1822,0.364433333,0.445250583,0.098543124
6/28/2022,20731.54435,21164.4241,20228.81158,20280.63565,21381535161,3.87E+11,10,1.155505945,2.96E+13,208122956.7,19472210.9,624229,22,3821.550049,1821.2,0.31886,0.427666667,0.282
6/27/2022,21028.23823,21478.08936,20620.19851,20735.47795,20965695707,3.96E+11,12,1.439817184,2.96E+13,207951469.1,18196705.12,621986,24,3900.110107,1824.8,0.288923077,0.392312271,0.010077631
6/26/2022,21496.49474,21783.72477,21016.26881,21027.29531,18027170497,4.01E+11,14,1.271307935,2.96E+13,207575054.2,18725062.51,528289,20,,,0.192885714,0.515891053,0.327922078
6/25/2022,21233.60987,21520.91464,20964.58501,21502.33869,18372538715,4.10E+11,14,1.082723411,2.96E+13,209415032.5,20329812.48,557791,20,,,0.33982,0.576888889,0.241777778
6/24/2022,21084.64806,21472.91791,20777.51158,21231.65577,24957784918,4.05E+11,11,1.311823,2.96E+13,205552146.5,17574926.42,650157,25,3911.73999,1830.3,0.25414,0.574214286,0.188714286
6/23/2022,19986.6071,21135.76224,19950.11623,21085.87716,26188097173,4.02E+11,11,1.064888882,2.96E+13,199225068.1,20024451.81,633984,27,3795.72998,1829.8,0.262663158,0.403781398,0.193701197
6/22/2022,20719.41393,20835.75035,19848.07867,19987.02905,28574793478,3.81E+11,11,1.278783767,3.01E+13,207098747.4,16701527.5,639691,29,3759.889893,1838.4,0.204811111,0.322703223,0.06228355
6/21/2022,20594.29484,21620.62852,20415.06188,20710.5971,28970212744,3.95E+11,9,1.134158473,3.03E+13,206238524.2,20006142.94,647716,32,3764.790039,1838.8,0.4115,0.414177489,0.082873377
6/20/2022,20553.37025,20913.3219,19689.16951,20599.53796,30818458597,3.93E+11,9,1.130450083,3.03E+13,206453580,17360898.52,605998,38,,1838.8,0.22065,0.5625,0.191666667
6/19/2022,19010.90208,20683.82157,18067.15192,20553.27182,35329942625,3.92E+11,6,1.039797722,3.03E+13,205163245.1,16242774.01,548972,49,,,-0.003316667,0.425138889,0.071805556
6/18/2022,20473.42498,20736.04106,17708.62371,19017.64236,42009436760,3.63E+11,6,1.193897737,3.03E+13,204733133.5,19163215.15,654430,51,,,0.228172727,0.410728388,0.128897088
6/17/2022,20385.71871,21243.31204,20326.51856,20471.48189,27132421514,3.90E+11,9,1.452408407,3.03E+13,213120310.2,14401300.63,663831,35,3674.840088,1840.6,0.164914286,0.383244048,0.101958424
6/16/2022,22576.30535,22868.92114,20265.22571,20381.65121,31183975654,3.89E+11,7,1.372612723,3.03E+13,218926817.1,16428520.67,662185,40,3666.77002,1849.9,0.15349,0.354611111,0.107166667
6/15/2022,22196.73018,22642.67235,20178.37604,22572.83982,54912007015,4.30E+11,7,1.26619517,3.03E+13,221500575,22563087.38,732637,46,3789.98999,1819.6,0.089594118,0.428952445,0.088327816
6/14/2022,22487.98718,23018.95077,20950.81828,22206.79279,50913575242,4.23E+11,8,1.443100986,3.03E+13,224497532.7,20795095.68,717234,49,3735.47998,1813.5,0.2922125,0.404439484,0.189355159
6/13/2022,26737.57766,26795.58982,22141.25754,22487.38793,68204556440,4.29E+11,11,1.39188015,3.03E+13,227742430.3,21082032.12,708381,52,3749.629883,1831.8,0.102830435,0.416924655,0.068402059
6/12/2022,28373.51425,28502.68507,26762.64904,26762.64904,34163220274,5.10E+11,14,1.091046866,3.03E+13,231428400.9,22570359.74,557721,20,,,-0.178582353,0.326026547,0.082084925
6/11/2022,29084.66653,29401.9163,28236.21192,28360.81136,27246574439,5.41E+11,12,1.007854442,3.03E+13,227821656.2,28151998.79,589547,15,,,0.0940875,0.275,0.111944444
6/10/2022,30110.32952,30245.80862,28978.14705,29083.80472,29867476527,5.54E+11,13,1.140199082,3.03E+13,226569564.1,27700978.42,669839,15,3900.860107,1875.5,0.34028,0.408327561,0.268029582
6/9/2022,30215.27897,30609.31049,30020.26484,30111.99792,21692004719,5.74E+11,11,1.173805849,3.03E+13,221710849.4,27926688.31,661923,15,4017.820068,1852.8,-0.17012,0.165,0.015
6/8/2022,31151.47989,31253.69086,29944.40348,30214.35624,30242059107,5.76E+11,17,0.963582197,3.01E+13,212527786.5,34287068.16,656376,16,4115.77002,1856.5,0.216352174,0.45033838,0.092025751
6/7/2022,31371.74126,31489.68325,29311.68356,31155.4787,40770974039,5.94E+11,15,1.152025494,2.99E+13,209130738.9,30734883.34,648390,17,4160.680176,1852.1,0.25059,0.302535354,0.143866162
6/6/2022,29910.28372,31693.29011,29894.18733,31370.67195,31947336829,5.98E+11,13,1.212194793,2.99E+13,209980000.8,30106422.18,652057,16,4121.430176,1843.7,0.1358,0.357142857,0.196428571
6/5/2022,29835.11813,30117.74345,29574.44953,29906.66175,17264085441,5.70E+11,10,0.90388024,2.99E+13,210616947.2,27875286.5,538083,13,,,0.402266667,0.529548353,0.248781501
6/4/2022,29706.13957,29930.56395,29500.00635,29832.91423,16588370958,5.69E+11,14,1.043881137,2.99E+13,212527786.5,26568669.48,569230,14,,,0.283833333,0.283524531,0.187184343
6/3/2022,30467.80684,30633.03448,29375.6893,29704.39136,26175547452,5.66E+11,10,1.25330635,2.99E+13,211466209.1,27375084.12,678027,15,4108.540039,1850.2,0.073857143,0.473701299,0.15711039
6/2/2022,29794.89008,30604.73486,29652.70498,30467.48774,29083562061,5.81E+11,13,1.4238328,2.99E+13,214863256.6,24078261.13,664442,17,4176.819824,1871.4,0.3168,0.375384972,0.086192022
6/1/2022,31792.55381,31957.28432,29501.58852,29799.07971,41135817341,5.68E+11,17,1.337666824,2.99E+13,217388515.3,27036571.02,683372,16,4101.22998,1848.7,0.205233333,0.423329793,0.226155737
5/31/2022,31723.8651,32249.86393,31286.15435,31792.30994,33538210634,6.06E+11,16,1.295370356,2.99E+13,213021896.7,29372134.96,685567,18,4132.149902,1848.4,0.44698,0.379809524,0.297333333
5/30/2022,29443.36571,31949.63162,29303.57163,31726.39069,39277993274,6.05E+11,10,1.258586377,2.99E+13,215833901,29800801.82,644720,19,,1848.4,0.051471429,0.426079932,-0.005646259
5/29/2022,29019.86741,29498.00884,28841.10649,29445.95762,18093886409,5.61E+11,14,1.02193602,2.99E+13,211274193.3,27414129.74,530365,15,,,0.13085,0.198333333,0.010729167
5/28/2022,28842.10384,29135.91826,28554.56602,29023.48804,19252320708,5.53E+11,13,1.055595838,2.99E+13,209811873.8,27065998.55,576357,16,,,0.373675,0.512762446,0.11651921
5/27/2022,29251.14086,29346.94302,28326.61365,28627.57485,36582005748,5.45E+11,12,1.263145051,2.99E+13,208919208.3,25425348.72,688580,19,4158.240234,1857.3,0.028866667,0.079166667,0
5/26/2022,29564.77651,29834.15929,28261.90571,29267.22467,36774325352,5.58E+11,12,1.19635761,2.99E+13,206058024.4,26482376.46,653373,18,4057.840088,1850.6,0.0292,0.138888889,0.063333333
5/25/2022,29653.13529,30157.78453,29384.94935,29562.36127,27525063551,5.63E+11,11,1.354729889,3.07E+13,204396303.1,27361186.72,700322,18,3978.72998,1849.2,0.2462,0,-0.025
5/24/2022,29101.12529,29774.35472,28786.58945,29655.58613,26616506245,5.65E+11,12,1.228520425,3.13E+13,210388377.1,22433703.22,600094,20,3941.47998,1868.4,0.274552941,0.334964392,0.042312007
5/23/2022,30309.39648,30590.58648,28975.55961,29098.90975,31483454557,5.54E+11,10,1.142381044,3.13E+13,211276091.8,30625921.21,638912,20,3973.75,1850.6,0.11673913,0.457598775,0.107091137
5/22/2022,29432.4724,30425.86051,29275.18276,30323.7219,21631532270,5.78E+11,14,1.205588803,3.13E+13,211276091.8,23009314.63,535873,17,,,-0.0125,0.474479167,0.223307292
5/21/2022,29199.85901,29588.86881,29027.39382,29432.22596,17274840442,5.61E+11,13,1.071192681,3.13E+13,212607663.8,25484061.48,579268,18,,,0.3687625,0.422137897,0.049707341
5/20/2022,30311.11935,30664.97637,28793.60603,29200.74009,30749382605,5.56E+11,13,1.44301682,3.13E+13,217933951.9,24396025.32,668605,20,3901.360107,1844.7,0.2564,0.48390873,0.198948413
5/19/2022,28720.35856,30430.75223,28708.95504,30314.33495,33773447707,5.77E+11,13,1.335489992,3.13E+13,220819024.5,23435982.24,662000,23,3900.790039,1844,0.118125,0.386172288,0.026349206
5/18/2022,30424.47922,30618.71598,28720.2714,28720.2714,31285268319,5.47E+11,12,1.27378794,3.13E+13,223260239.9,25306893.24,646333,24,3923.679932,1819,0.29615,0.352780183,0.141715669
5/17/2022,29862.40819,30694.49095,29570.3019,30425.85728,29101473475,5.79E+11,8,1.460201088,3.13E+13,223040112.5,28397876.91,683798,24,4088.850098,1821.9,0.367408333,0.344050926,0.132916667
5/16/2022,31304.37414,31305.3426,29251.88556,29862.91824,32613897286,5.69E+11,14,1.425462543,3.13E+13,219439331.7,31772670.37,663779,26,4008.01001,1816.8,0.298831579,0.324344827,0.113442634
5/15/2022,30098.58663,31308.19136,29527.74037,31305.11257,25835372065,5.96E+11,10,1.530435787,3.13E+13,225159555,24578778.36,599841,25,,,0.24974,0.409702381,0.203345238
5/14/2022,29285.643,30192.80319,28702.90953,30101.26645,28579868620,5.73E+11,9,1.396389234,3.13E+13,224124125.5,26686030.01,725013,28,,,0.366122222,0.229890172,0.079840067
5/13/2022,29030.91039,30924.80272,28782.32966,29283.10381,42841124537,5.58E+11,10,1.305426711,3.13E+13,220435896.7,29699309.99,727914,40,4023.889893,1811.3,0.251925,0.335839153,0.179627328
5/12/2022,28936.73393,30032.43895,26350.49017,29047.751,66989173272,5.53E+11,12,1.387405815,3.13E+13,223694215.3,24910276.04,730516,52,3930.080078,1827.9,0.13756,0.181041667,0.107397186
5/11/2022,31016.18275,32013.40149,28170.41309,28936.35503,70388855818,5.51E+11,12,1.238315607,3.13E+13,222405823.2,28343738.79,694927,34,3935.179932,1857.1,0.1896,0.398149802,0.107440476
5/10/2022,30273.65422,32596.30784,29944.80274,31022.90541,59811038817,5.91E+11,10,1.163013556,2.98E+13,221740037.2,30465538.02,714602,31,4001.050049,1844.4,0.301875,0.53495671,0.297027192
5/9/2022,34060.01548,34222.07332,30296.9534,30296.9534,63355494961,5.77E+11,11,1.245684723,2.98E+13,222797957.2,32281111.72,705421,35,3991.23999,1862,0.07065,0.179166667,0.104166667
5/8/2022,35502.9402,35502.9402,33878.96457,34059.26425,36763041910,6.48E+11,18,1.012209639,2.98E+13,225336965.3,33974516.55,597305,18,,,-0.159425,0.343985969,0.009849065
5/7/2022,36042.50369,36129.92552,34940.82467,35501.95414,24375896406,6.76E+11,23,1.067810951,2.98E+13,226818053.3,32602912.27,609656,15,,,0,0.116666667,0
5/6/2022,36573.18236,36624.3596,35482.13274,36040.92235,37795577489,6.86E+11,22,1.459279944,2.98E+13,228510725.4,33183643.8,723743,19,4123.339844,1886.2,0.37002,0.252916667,0.10608428
5/5/2022,39695.74635,39789.28302,35856.51611,36575.14213,43106256317,6.96E+11,27,1.419433962,2.98E+13,223221125.2,38641030.36,778504,17,4146.870117,1879,0.110692,0.433031169,0.09472086
5/4/2022,37748.01185,39902.95021,37732.0602,39698.37062,36754404490,7.55E+11,21,1.092913459,2.98E+13,227062767.3,35874583.44,615048,14,4300.169922,1872.1,0.18557,0.43938658,0.049681331
5/3/2022,38528.11004,38629.99497,37585.62031,37750.45392,27326943244,7.18E+11,27,1.12433596,2.98E+13,223387536.5,36261069.13,692327,14,4175.47998,1873.9,0.1703,0.231168831,0.146969697
5/2/2022,38472.18715,39074.97176,38156.5619,38529.3278,32922642426,7.33E+11,28,1.117986063,2.98E+13,222006266.7,39108990.57,687096,14,4155.379883,1867,0.17676,0.309347222,0.169579861
5/1/2022,37713.26509,38627.8575,37585.78737,38469.0939,27002760110,7.32E+11,22,0.874984263,2.98E+13,220947918.3,40525650.9,625556,14,,,0.278891667,0.346267887,0.188990688
4/30/2022,38605.85881,38771.20999,37697.94278,37714.87555,23895713731,7.18E+11,20,1.227105787,2.98E+13,221882934.1,37031311.35,684282,13,,,0.149016667,0.272175926,0.110601852
4/29/2022,39768.61582,39887.26821,38235.53655,38609.82319,30882994649,7.35E+11,23,1.31720704,2.98E+13,217205475.8,37250318.23,729033,14,4131.930176,1915.1,0.4184,0.403585601,0.156519274
4/28/2022,39241.42853,40269.46512,38941.42258,39773.82837,33903704907,7.57E+11,24,1.367430477,2.98E+13,223151676.6,33133353.77,697124,15,4287.5,1894.8,0.301709091,0.441198347,0.156528926
4/27/2022,38120.30263,39397.91714,37997.31163,39241.12275,30981015184,7.47E+11,21,1.062318676,2.88E+13,220490049.8,42682531.78,697020,14,4183.959961,1888.7,0.237241667,0.485093494,0.107422439
4/26/2022,40448.42267,40713.88957,37884.98601,38117.46251,34569088416,7.25E+11,27,1.236938057,2.82E+13,217282921.8,35239242.86,689345,15,4175.200195,1904.1,0.003726667,0.271507937,0.092531566
4/25/2022,39472.60737,40491.7538,38338.37696,40458.30896,35445730570,7.70E+11,23,1.168047358,2.82E+13,211670447.8,40289919.58,680074,16,4296.120117,1896,0.207713333,0.370820106,0.199537037
4/24/2022,39478.37344,39845.92474,39233.54094,39469.29356,17964398167,7.51E+11,24,0.850437731,2.82E+13,210467774.8,42636545.76,581643,13,,,0.073566667,0.3,-0.133333333
4/23/2022,39738.72327,39935.86065,39352.20302,39486.72871,16138021249,7.51E+11,24,0.953027184,2.82E+13,204654855.3,40745768.89,613940,13,,,0.16266,0.408333333,-0.049444444
4/22/2022,40525.86192,40777.75864,39315.41841,39740.31985,28011716745,7.56E+11,26,1.286750119,2.82E+13,209265101.8,34361884.54,671463,15,4271.779785,1934.3,0.2801,0.506030544,0.193892045
4/21/2022,41371.51505,42893.5802,40063.82867,40527.36408,35372786395,7.71E+11,27,1.109322225,2.82E+13,203174423.2,44502886.44,710624,14,4393.660156,1948.2,0.22065,0.401736111,0.066493056
4/20/2022,41501.74424,42126.30013,40961.09755,41374.3782,27819532341,7.87E+11,27,1.148729656,2.82E+13,199524647.6,41826936.38,703937,14,4459.450195,1955.6,0.3650875,0.357876984,0.186170635
4/19/2022,40828.1742,41672.96176,40618.63419,41502.75042,25303206547,7.89E+11,27,1.359555056,2.82E+13,205730049.8,32209953.67,697163,15,4462.209961,1959,0.1004,0.482853535,0.270713835
4/18/2022,39721.20292,40986.31883,38696.19152,40826.21439,33705182072,7.76E+11,24,1.293231806,2.82E+13,206682825,33554776.28,631282,16,4391.689941,1986.4,-0.36688,0.341060606,-0.127348485
4/17/2022,40417.77627,40570.72778,39620.8936,39716.95423,19087633042,7.55E+11,28,0.828635067,2.82E+13,202030822,41812904.43,557466,13,,,0.23355,0.25625,0.175
4/16/2022,40552.31769,40633.68071,40078.4255,40424.48329,16833150693,7.69E+11,28,1.039411619,2.82E+13,206231769.1,34087053.88,600335,13,,,0.0118,0.473333333,0.135555556
4/15/2022,39939.40396,40617.7208,39866.8304,40553.46327,21756855753,7.71E+11,22,1.011750399,2.82E+13,201764820.1,40084844.39,666824,15,,,0.207790909,0.307200249,0.141389873
4/14/2022,41160.21915,41451.48014,39695.74443,39935.517,24342001973,7.59E+11,28,1.22691879,2.84E+13,201995692.3,35605625.48,673582,15,4392.589844,1974.9,0.124242857,0.26031746,0.054265873
4/13/2022,40123.56976,41430.05416,39712.74681,41166.73181,27691105228,7.83E+11,25,1.241552164,2.86E+13,204025799.7,35934245.39,682050,16,4446.589844,1984.7,0.240863636,0.249799784,0.057786797
4/12/2022,39533.71331,40617.5861,39388.32745,40127.18208,30991500854,7.63E+11,20,1.253908451,2.86E+13,202401713.7,38608644.81,683425,16,4397.450195,1976.1,0.03628,0.113809524,0.058333333
4/11/2022,42201.03823,42424.59104,39373.05833,39521.90133,33949912166,7.51E+11,32,1.305536869,2.86E+13,206664939.4,35801153.76,684991,18,4412.529785,1948.2,0.194277778,0.38989899,0.284006734
4/10/2022,42781.09046,43376.38066,42021.2068,42207.67096,17654475582,8.02E+11,34,0.963704129,2.86E+13,206461928.7,37708697.09,551596,14,,,0.0858,0.304166667,0.13532197
4/9/2022,42282.07939,42786.81784,42183.25391,42782.13532,16050772496,8.13E+11,30,0.958481484,2.86E+13,202807735.2,40940631.08,597681,15,,,0.23178,0.22,0.106666667
4/8/2022,43505.1368,43903.01957,42183.28712,42287.66351,27215995394,8.04E+11,37,1.222204463,2.86E+13,204228810.5,37320148.67,685851,16,4488.279785,1945.6,0.4482,0.26461039,0.006087662
